Animal ID,Lake,Round,Age,Ephippia,D0_date,D0_infstatus,Death_date,D1_date,D1_INFSTATUS,D4_date,D4_INFSTATUS,D8_date,D8_INFSTATUS,D11_date,D11_INFSTATUS,D15_date,D15_INFSTATUS
C5-19,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,MICG,09-17-2024,MICG,09-20-2024,MICG_PAST,09-24-2024,MICG_PAST
C5-20,Cedar,5,A,N,09-09-2024,U,,09-10-2024,MICG,09-12-2024,MICG,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-21,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-22,Cedar,5,A,N,09-09-2024,U,9/10/2024,09-10-2024,DEAD,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-23,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-24,Cedar,5,J,N,09-09-2024,U,9/10/2024,09-10-2024,DEAD,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-25,Cedar,5,J,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-26,Cedar,5,J,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-27,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-28,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-29,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-30,Cedar,5,A,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-31,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-32,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-33,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-34,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-35,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-36,Cedar,5,A,N,09-09-2024,U,9/12/2024,09-10-2024,SPRITE,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-37,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-38,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-39,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-40,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-41,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-42,Cedar,5,A,N,09-09-2024,U,,09-10-2024,SPRITE,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-43,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-44,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE_BROOD,09-17-2024,U,09-20-2024,U,09-24-2024,PAST
C5-45,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-46,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-47,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-48,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-49,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-50,Cedar,5,J,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-51,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-52,Cedar,5,A,N,09-09-2024,U,,09-10-2024,SPRITE,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-53,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-54,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-55,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,MICG
C5-56,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-57,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-58,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-59,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,MICG,09-17-2024,MICG,09-20-2024,U,09-24-2024,MICG
C5-60,Cedar,5,J,N,09-09-2024,U,,09-10-2024,SPRITE,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-61,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-62,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,SPRITE,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-63,Cedar,5,A,N,09-09-2024,U,9/12/2024,09-10-2024,SPRITE,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-64,Cedar,5,J,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-65,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-66,Cedar,5,A,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-67,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,U,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-68,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,SPRITE,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-69,Cedar,5,J,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-70,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-71,Cedar,5,A,N,09-09-2024,U,9/24/2024,09-10-2024,SPRITE,09-12-2024,SPRITE,09-17-2024,BROOD,09-20-2024,SPRITE_BROOD,09-24-2024,DEAD
C5-72,Cedar,5,J,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,U,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-73,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE_MICG,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-74,Cedar,5,J,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,PAST,09-20-2024,PAST,09-24-2024,PAST
C5-75,Cedar,5,A,N,09-09-2024,U,,09-10-2024,SPRITE,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-76,Cedar,5,A,N,09-09-2024,U,9/12/2024,09-10-2024,U,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-77,Cedar,5,A,N,09-09-2024,U,9/10/2024,09-10-2024,DEAD,09-12-2024,DEAD,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-78,Cedar,5,A,N,09-09-2024,U,9/17/2024,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD
C5-79,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
C5-80,Cedar,5,A,N,09-09-2024,U,,09-10-2024,U,09-12-2024,SPRITE,09-17-2024,U,09-20-2024,U,09-24-2024,U
B5-1,Bishop,5,J,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-2,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-3,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-4,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-5,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,SPRITE,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-6,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,SPRITE,09-23-2024,SPRITE,09-26-2024,MICG
B5-7,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-8,Bishop,5,A,N,09-11-2024,U,9/26/2024,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,DEAD
B5-9,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-10,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-11,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,MICG,09-23-2024,MICG,09-26-2024,MICG
B5-12,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,PAST,09-19-2024,PAST,09-23-2024,PAST,09-26-2024,PAST
B5-13,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,MICG,09-19-2024,MICG,09-23-2024,MICG,09-26-2024,MICG
B5-14,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,PAST,09-19-2024,PAST,09-23-2024,PAST,09-26-2024,PAST
B5-15,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,SPRITE,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-16,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,SPRITE,09-23-2024,U,09-26-2024,MICG
B5-17,Bishop,5,A,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,RED_SPIRO,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-18,Bishop,5,J,N,09-11-2024,U,9/23/2024,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,DEAD,09-26-2024,DEAD
B5-19,Bishop,5,J,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-20,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-21,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-22,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,SPRITE,09-23-2024,U,09-26-2024,U
B5-23,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-24,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-25,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-26,Bishop,5,J,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,RED_SPIRO,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-27,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-28,Bishop,5,J,N,09-11-2024,U,9/19/2024,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-29,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-30,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-31,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-32,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,PAST,09-19-2024,PAST,09-23-2024,PAST,09-26-2024,PAST
B5-33,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,SPRITE,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-34,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-35,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-36,Bishop,5,J,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-37,Bishop,5,J,N,09-11-2024,U,9/12/2024,09-12-2024,DEAD,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-38,Bishop,5,J,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-39,Bishop,5,A,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,WHITE_SPIRO,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-40,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-41,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-42,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-43,Bishop,5,J,N,09-11-2024,U,9/26/2024,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,DEAD
B5-44,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-45,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-46,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-47,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,SPRITE,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-48,Bishop,5,J,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,RED_SPIRO,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-49,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-50,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-51,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-52,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-53,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-54,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-55,Bishop,5,J,N,09-11-2024,U,9/12/2024,09-12-2024,DEAD,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-56,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-57,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-58,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-59,Bishop,5,A,N,09-11-2024,U,9/16/2024,09-12-2024,SPRITE,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-60,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-61,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,PAST
B5-62,Bishop,5,J,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-63,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-64,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-65,Bishop,5,J,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-66,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-67,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-68,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,MICG
B5-69,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-70,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-71,Bishop,5,A,N,09-11-2024,U,9/19/2024,09-12-2024,SPRITE,09-16-2024,U,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-72,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,SPRITE,09-23-2024,U,09-26-2024,U
B5-73,Bishop,5,A,N,09-11-2024,U,9/19/2024,09-12-2024,U,09-16-2024,RED_SPIRO,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
B5-74,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-75,Bishop,5,J,N,09-11-2024,U,9/23/2024,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,DEAD,09-26-2024,DEAD
B5-76,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-77,Bishop,5,A,N,09-11-2024,U,9/23/2024,09-12-2024,U,09-16-2024,U,09-19-2024,U,09-23-2024,DEAD,09-26-2024,DEAD
B5-78,Bishop,5,A,N,09-11-2024,U,,09-12-2024,U,09-16-2024,SPRITE,09-19-2024,U,09-23-2024,U,09-26-2024,U
B5-79,Bishop,5,A,N,09-11-2024,U,,09-12-2024,SPRITE,09-16-2024,SPRITE,09-19-2024,SPRITE,09-23-2024,U,09-26-2024,U
B5-80,Bishop,5,J,N,09-11-2024,U,9/16/2024,09-12-2024,U,09-16-2024,DEAD,09-19-2024,DEAD,09-23-2024,DEAD,09-26-2024,DEAD
W5-1,Walsh,5,J,N,09-16-2024,U,,09-17-2024,U,09-20-2024,U,09-24-2024,U,09-27-2024,U,10-01-2024,U
W5-2,Walsh,5,A,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,U,09-27-2024,SPRITE,10-01-2024,SPRITE
W5-3,Walsh,5,A,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,U,09-27-2024,U,10-01-2024,U
W5-4,Walsh,5,J,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,U,09-27-2024,U,10-01-2024,U
W5-5,Walsh,5,J,N,09-16-2024,U,9/20/2024,09-17-2024,U,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-6,Walsh,5,A,N,09-16-2024,U,9/27/2024,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,DEAD,10-01-2024,DEAD
W5-7,Walsh,5,A,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,SPRITE,10-01-2024,U
W5-8,Walsh,5,J,N,09-16-2024,U,9/17/2024,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-9,Walsh,5,J,N,09-16-2024,U,9/17/2024,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-10,Walsh,5,J,N,09-16-2024,U,9/24/2024,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-11,Walsh,5,J,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,U,09-27-2024,SPRITE,10-01-2024,U
W5-12,Walsh,5,J,N,09-16-2024,U,9/17/2024,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-13,Walsh,5,J,N,09-16-2024,U,9/17/2024,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-14,Walsh,5,A,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,SPRITE,10-01-2024,U
W5-15,Walsh,5,A,N,09-16-2024,U,9/24/2024,09-17-2024,U,09-20-2024,SPRITE,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-16,Walsh,5,J,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,SPRITE,10-01-2024,SPRITE
W5-17,Walsh,5,A,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,SPRITE,10-01-2024,U
W5-18,Walsh,5,J,N,09-16-2024,U,9/20/2024,09-17-2024,U,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-19,Walsh,5,J,N,09-16-2024,U,,09-17-2024,U,09-20-2024,SPRITE,09-24-2024,SPRITE,09-27-2024,U,10-01-2024,U
W5-20,Walsh,5,J,N,09-16-2024,U,,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,U,09-27-2024,SPRITE,10-01-2024,U
W5-21,Walsh,5,J,N,09-16-2024,U,9/20/2024,09-17-2024,SPRITE,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-22,Walsh,5,J,N,09-16-2024,U,9/17/2024,09-17-2024,DEAD,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-23,Walsh,5,J,N,09-16-2024,U,9/20/2024,09-17-2024,U,09-20-2024,DEAD,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-24,Walsh,5,A,N,09-16-2024,U,9/24/2024,09-17-2024,SPRITE,09-20-2024,SPRITE,09-24-2024,DEAD,09-27-2024,DEAD,10-01-2024,DEAD
W5-25,Walsh,5,A,N,09-16-2024,U,,09-17-2024,U,09-20-2024,U,09-24-2024,U,09-27-2024,U,10-01-2024,MICG
